Invoice Date,Product,Region,Retailer,Sales Method,State,Price per Unit,Total Sales,Units Sold
21-03-2021,Men's Street Footwear,Southeast,Amazon,Online,Kentucky,41,64,16
23-05-2021,Men's Street Footwear,Southeast,Amazon,Online,Kentucky,49,76,16
22-11-2021,Men's Street Footwear,Southeast,Amazon,Online,Kentucky,48,59,12
23-09-2021,Men's Street Footwear,Southeast,Amazon,Online,Kentucky,48,66,14
22-08-2021,Men's Street Footwear,Southeast,Amazon,Online,Kentucky,46,77,17
22-04-2021,Men's Street Footwear,Southeast,Amazon,Online,Kentucky,41,49,12
21-07-2021,Men's Street Footwear,Southeast,Amazon,Online,Kentucky,47,79,17
22-10-2021,Men's Street Footwear,Southeast,Amazon,Online,Kentucky,53,67,13
13-01-2021,Men's Street Footwear,Southeast,Amazon,Online,North Carolina,35,2713,78
11-02-2021,Men's Street Footwear,Southeast,Amazon,Online,North Carolina,35,2888,83
11-02-2021,Men's Street Footwear,Southeast,Amazon,Online,North Carolina,32,74,23
13-01-2021,Men's Street Footwear,Southeast,Amazon,Online,North Carolina,32,62,19
22-04-2021,Women's Apparel,Southeast,Amazon,Online,Kentucky,40,1000,25
22-02-2021,Women's Apparel,Southeast,Amazon,Online,Kentucky,40,1200,30
21-03-2021,Women's Apparel,Southeast,Amazon,Online,Kentucky,45,1125,25
23-09-2021,Women's Apparel,Southeast,Amazon,Online,Kentucky,50,1375,28
22-10-2021,Women's Apparel,Southeast,Amazon,Online,Kentucky,55,1513,28
23-05-2021,Women's Apparel,Southeast,Amazon,Online,Kentucky,55,1513,28
22-06-2021,Women's Apparel,Southeast,Amazon,Online,Kentucky,55,2063,38
22-08-2021,Women's Apparel,Southeast,Amazon,Online,Kentucky,55,2200,40
21-07-2021,Women's Apparel,Southeast,Amazon,Online,Kentucky,55,2338,43
22-04-2021,Women's Apparel,Southeast,Amazon,Online,Kentucky,36,27,8
22-10-2021,Women's Apparel,Southeast,Amazon,Online,Kentucky,53,44,8
22-02-2021,Women's Apparel,Southeast,Amazon,Online,Kentucky,39,30,8
21-03-2021,Women's Apparel,Southeast,Amazon,Online,Kentucky,42,27,7
23-05-2021,Women's Apparel,Southeast,Amazon,Online,Kentucky,51,42,8
23-09-2021,Women's Apparel,Southeast,Amazon,Online,Kentucky,49,36,7
22-06-2021,Women's Apparel,Southeast,Amazon,Online,Kentucky,52,53,10
21-07-2021,Women's Apparel,Southeast,Amazon,Online,Kentucky,50,58,12
22-08-2021,Women's Apparel,Southeast,Amazon,Online,Kentucky,51,61,12
13-01-2021,Women's Apparel,Southeast,Amazon,Online,North Carolina,35,2013,58
02-12-2021,Women's Apparel,Southeast,Amazon,Online,North Carolina,75,5813,78
13-01-2021,Women's Apparel,Southeast,Amazon,Online,North Carolina,32,55,17
02-12-2021,Women's Apparel,Southeast,Amazon,Online,North Carolina,69,155,23
22-06-2021,Women's Athletic Footwear,Southeast,Amazon,Online,Kentucky,30,600,20
22-02-2021,Women's Athletic Footwear,Southeast,Amazon,Online,Kentucky,35,438,13
23-09-2021,Women's Athletic Footwear,Southeast,Amazon,Online,Kentucky,35,700,20
21-03-2021,Women's Athletic Footwear,Southeast,Amazon,Online,Kentucky,40,400,10
23-05-2021,Women's Athletic Footwear,Southeast,Amazon,Online,Kentucky,40,500,13
21-07-2021,Women's Athletic Footwear,Southeast,Amazon,Online,Kentucky,40,900,23
22-08-2021,Women's Athletic Footwear,Southeast,Amazon,Online,Kentucky,40,1000,25
22-04-2021,Women's Athletic Footwear,Southeast,Amazon,Online,Kentucky,45,450,10
22-10-2021,Women's Athletic Footwear,Southeast,Amazon,Online,Kentucky,45,675,15
22-08-2021,Women's Athletic Footwear,Southeast,Amazon,Online,Kentucky,38,29,8
22-04-2021,Women's Athletic Footwear,Southeast,Amazon,Online,Kentucky,42,12,3
23-09-2021,Women's Athletic Footwear,Southeast,Amazon,Online,Kentucky,32,17,5
21-03-2021,Women's Athletic Footwear,Southeast,Amazon,Online,Kentucky,36,10,3
22-10-2021,Women's Athletic Footwear,Southeast,Amazon,Online,Kentucky,41,17,4
22-02-2021,Women's Athletic Footwear,Southeast,Amazon,Online,Kentucky,34,12,3
21-07-2021,Women's Athletic Footwear,Southeast,Amazon,Online,Kentucky,37,23,6
23-05-2021,Women's Athletic Footwear,Southeast,Amazon,Online,Kentucky,38,14,4
22-06-2021,Women's Athletic Footwear,Southeast,Amazon,Online,Kentucky,29,15,5
13-01-2021,Women's Athletic Footwear,Southeast,Amazon,Online,North Carolina,30,1275,43
02-12-2021,Women's Athletic Footwear,Southeast,Amazon,Online,North Carolina,60,4050,68
13-01-2021,Women's Athletic Footwear,Southeast,Amazon,Online,North Carolina,29,36,12
02-12-2021,Women's Athletic Footwear,Southeast,Amazon,Online,North Carolina,55,108,20
22-06-2021,Women's Street Footwear,Southeast,Amazon,Online,Kentucky,30,675,23
23-09-2021,Women's Street Footwear,Southeast,Amazon,Online,Kentucky,35,788,23
21-03-2021,Women's Street Footwear,Southeast,Amazon,Online,Kentucky,35,875,25
22-04-2021,Women's Street Footwear,Southeast,Amazon,Online,Kentucky,40,700,18
23-05-2021,Women's Street Footwear,Southeast,Amazon,Online,Kentucky,40,800,20
21-07-2021,Women's Street Footwear,Southeast,Amazon,Online,Kentucky,40,1100,28
22-08-2021,Women's Street Footwear,Southeast,Amazon,Online,Kentucky,40,1100,28
22-10-2021,Women's Street Footwear,Southeast,Amazon,Online,Kentucky,45,788,18
22-11-2021,Women's Street Footwear,Southeast,Amazon,Online,Kentucky,45,990,22
21-03-2021,Women's Street Footwear,Southeast,Amazon,Online,Kentucky,34,25,7
22-11-2021,Women's Street Footwear,Southeast,Amazon,Online,Kentucky,41,23,6
23-05-2021,Women's Street Footwear,Southeast,Amazon,Online,Kentucky,38,22,6
21-07-2021,Women's Street Footwear,Southeast,Amazon,Online,Kentucky,38,26,7
23-09-2021,Women's Street Footwear,Southeast,Amazon,Online,Kentucky,33,21,7
22-08-2021,Women's Street Footwear,Southeast,Amazon,Online,Kentucky,36,29,8
22-10-2021,Women's Street Footwear,Southeast,Amazon,Online,Kentucky,43,20,5
22-06-2021,Women's Street Footwear,Southeast,Amazon,Online,Kentucky,28,16,6
22-04-2021,Women's Street Footwear,Southeast,Amazon,Online,Kentucky,38,19,5
11-02-2021,Women's Street Footwear,Southeast,Amazon,Online,North Carolina,25,1313,53
13-01-2021,Women's Street Footwear,Southeast,Amazon,Online,North Carolina,25,1438,58
02-12-2021,Women's Street Footwear,Southeast,Amazon,Online,North Carolina,60,4350,73
11-02-2021,Women's Street Footwear,Southeast,Amazon,Online,North Carolina,23,36,16
02-12-2021,Women's Street Footwear,Southeast,Amazon,Online,North Carolina,55,120,22
13-01-2021,Women's Street Footwear,Southeast,Amazon,Online,North Carolina,24,40,17
21-09-2020,Men's Apparel,Southeast,Foot Locker,Online,Florida,52,117,23
22-08-2020,Men's Apparel,Southeast,Foot Locker,Online,Florida,53,96,18
16-08-2020,Men's Apparel,Southeast,Foot Locker,Online,Florida,53,116,22
24-05-2020,Men's Apparel,Southeast,Foot Locker,Online,Florida,60,121,20
10-08-2020,Men's Apparel,Southeast,Foot Locker,Online,Florida,50,98,20
09-01-2021,Men's Apparel,Southeast,Foot Locker,Online,Georgia,50,3625,73
09-01-2021,Men's Apparel,Southeast,Foot Locker,Online,Georgia,47,89,19
20-01-2021,Men's Apparel,Southeast,Foot Locker,Online,Kentucky,40,1700,43
21-12-2021,Men's Apparel,Southeast,Foot Locker,Online,Kentucky,60,1350,23
22-11-2021,Men's Apparel,Southeast,Foot Locker,Online,Kentucky,65,1138,18
21-12-2021,Men's Apparel,Southeast,Foot Locker,Online,Kentucky,54,37,7
20-01-2021,Men's Apparel,Southeast,Foot Locker,Online,Kentucky,38,44,12
22-11-2021,Men's Apparel,Southeast,Foot Locker,Online,Kentucky,59,31,5
05-03-2021,Men's Apparel,Southeast,Foot Locker,Online,South Carolina,45,2813,63
06-04-2021,Men's Apparel,Southeast,Foot Locker,Online,South Carolina,50,3125,63
07-02-2021,Men's Apparel,Southeast,Foot Locker,Online,South Carolina,50,3500,70
05-09-2021,Men's Apparel,Southeast,Foot Locker,Online,South Carolina,50,3500,70
05-05-2021,Men's Apparel,Southeast,Foot Locker,Online,South Carolina,55,3850,70
07-10-2021,Men's Apparel,Southeast,Foot Locker,Online,South Carolina,55,3575,65
06-08-2021,Men's Apparel,Southeast,Foot Locker,Online,South Carolina,55,4125,75
07-06-2021,Men's Apparel,Southeast,Foot Locker,Online,South Carolina,65,4875,75
05-07-2021,Men's Apparel,Southeast,Foot Locker,Online,South Carolina,65,5200,80
06-11-2021,Men's Apparel,Southeast,Foot Locker,Online,South Carolina,70,5075,73
07-06-2021,Men's Apparel,Southeast,Foot Locker,Online,South Carolina,62,121,20
05-07-2021,Men's Apparel,Southeast,Foot Locker,Online,South Carolina,64,154,24
05-09-2021,Men's Apparel,Southeast,Foot Locker,Online,South Carolina,48,84,18
06-08-2021,Men's Apparel,Southeast,Foot Locker,Online,South Carolina,51,115,23
07-02-2021,Men's Apparel,Southeast,Foot Locker,Online,South Carolina,49,93,19
06-11-2021,Men's Apparel,Southeast,Foot Locker,Online,South Carolina,66,129,20
05-03-2021,Men's Apparel,Southeast,Foot Locker,Online,South Carolina,41,74,18
07-10-2021,Men's Apparel,Southeast,Foot Locker,Online,South Carolina,52,98,19
06-04-2021,Men's Apparel,Southeast,Foot Locker,Online,South Carolina,47,88,19
05-05-2021,Men's Apparel,Southeast,Foot Locker,Online,South Carolina,53,104,20
18-10-2020,Men's Athletic Footwear,Southeast,Foot Locker,Online,Florida,33,21,7
24-09-2020,Men's Athletic Footwear,Southeast,Foot Locker,Online,Florida,46,117,26
19-08-2020,Men's Athletic Footwear,Southeast,Foot Locker,Online,Florida,42,95,23
13-08-2020,Men's Athletic Footwear,Southeast,Foot Locker,Online,Florida,43,84,20
24-04-2020,Men's Athletic Footwear,Southeast,Foot Locker,Online,Florida,41,86,21
07-02-2021,Men's Athletic Footwear,Southeast,Foot Locker,Online,Georgia,40,2900,73
09-01-2021,Men's Athletic Footwear,Southeast,Foot Locker,Online,Georgia,40,3300,83
09-01-2021,Men's Athletic Footwear,Southeast,Foot Locker,Online,Georgia,37,76,21
07-02-2021,Men's Athletic Footwear,Southeast,Foot Locker,Online,Georgia,39,85,22
18-02-2021,Men's Athletic Footwear,Southeast,Foot Locker,Online,Kentucky,30,1275,43
20-01-2021,Men's Athletic Footwear,Southeast,Foot Locker,Online,Kentucky,30,1575,53
21-12-2021,Men's Athletic Footwear,Southeast,Foot Locker,Online,Kentucky,55,1788,33
20-01-2021,Men's Athletic Footwear,Southeast,Foot Locker,Online,Kentucky,29,41,14
18-02-2021,Men's Athletic Footwear,Southeast,Foot Locker,Online,Kentucky,27,29,11
21-12-2021,Men's Athletic Footwear,Southeast,Foot Locker,Online,Kentucky,52,51,10
06-04-2021,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,35,2363,68
05-03-2021,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,35,2450,70
06-11-2021,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,45,3375,75
07-10-2021,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,45,3600,80
05-05-2021,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,50,3750,75
07-06-2021,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,50,4000,80
05-09-2021,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,50,4125,83
05-12-2021,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,60,5250,88
05-07-2021,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,60,5400,90
06-08-2021,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,60,5400,90
06-11-2021,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,44,83,19
05-05-2021,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,45,85,19
07-06-2021,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,49,98,20
05-12-2021,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,58,127,22
06-04-2021,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,34,62,18
05-09-2021,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,48,107,22
05-03-2021,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,32,67,21
06-08-2021,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,54,131,24
05-07-2021,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,58,157,27
07-10-2021,Men's Athletic Footwear,Southeast,Foot Locker,Online,South Carolina,42,87,21
17-10-2020,Men's Street Footwear,Southeast,Foot Locker,Online,Florida,33,43,13
23-09-2020,Men's Street Footwear,Southeast,Foot Locker,Online,Florida,53,151,28
12-08-2020,Men's Street Footwear,Southeast,Foot Locker,Online,Florida,43,137,32
24-04-2020,Men's Street Footwear,Southeast,Foot Locker,Online,Florida,42,108,26
18-08-2020,Men's Street Footwear,Southeast,Foot Locker,Online,Florida,41,110,27
09-01-2021,Men's Street Footwear,Southeast,Foot Locker,Online,Georgia,40,4100,103
07-02-2021,Men's Street Footwear,Southeast,Foot Locker,Online,Georgia,40,4300,108
09-01-2021,Men's Street Footwear,Southeast,Foot Locker,Online,Georgia,39,100,26
07-02-2021,Men's Street Footwear,Southeast,Foot Locker,Online,Georgia,38,119,31
20-01-2021,Men's Street Footwear,Southeast,Foot Locker,Online,Kentucky,30,2175,73
18-02-2021,Men's Street Footwear,Southeast,Foot Locker,Online,Kentucky,30,2325,78
21-12-2021,Men's Street Footwear,Southeast,Foot Locker,Online,Kentucky,65,3413,53
18-02-2021,Men's Street Footwear,Southeast,Foot Locker,Online,Kentucky,28,63,23
20-01-2021,Men's Street Footwear,Southeast,Foot Locker,Online,Kentucky,29,55,19
21-12-2021,Men's Street Footwear,Southeast,Foot Locker,Online,Kentucky,59,93,16
06-04-2021,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,35,3413,98
05-03-2021,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,35,3570,102
05-05-2021,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,50,5225,105
07-06-2021,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,55,5775,105
06-11-2021,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,55,5088,93
07-10-2021,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,55,5363,98
05-09-2021,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,55,5638,103
06-08-2021,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,65,7313,113
05-07-2021,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,65,7475,115
05-12-2021,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,70,7525,108
05-05-2021,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,48,135,28
07-06-2021,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,51,139,27
06-04-2021,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,33,93,28
06-11-2021,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,50,139,28
06-08-2021,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,62,202,33
05-03-2021,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,33,87,27
05-09-2021,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,51,146,29
05-07-2021,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,63,196,31
07-10-2021,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,50,122,24
05-12-2021,Men's Street Footwear,Southeast,Foot Locker,Online,South Carolina,67,194,29
22-09-2020,Women's Apparel,Southeast,Foot Locker,Online,Florida,56,156,28
11-08-2020,Women's Apparel,Southeast,Foot Locker,Online,Florida,41,101,25
24-05-2020,Women's Apparel,Southeast,Foot Locker,Online,Florida,64,140,22
23-08-2020,Women's Apparel,Southeast,Foot Locker,Online,Florida,42,95,23
17-08-2020,Women's Apparel,Southeast,Foot Locker,Online,Florida,41,91,22
09-01-2021,Women's Apparel,Southeast,Foot Locker,Online,Georgia,40,3300,83
09-01-2021,Women's Apparel,Southeast,Foot Locker,Online,Georgia,37,88,24
21-12-2021,Women's Apparel,Southeast,Foot Locker,Online,Kentucky,65,2113,33
22-11-2021,Women's Apparel,Southeast,Foot Locker,Online,Kentucky,70,1925,28
20-01-2021,Women's Apparel,Southeast,Foot Locker,Online,Kentucky,30,1575,53
21-12-2021,Women's Apparel,Southeast,Foot Locker,Online,Kentucky,64,63,10
22-11-2021,Women's Apparel,Southeast,Foot Locker,Online,Kentucky,66,53,8
20-01-2021,Women's Apparel,Southeast,Foot Locker,Online,Kentucky,29,46,16
05-03-2021,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,35,2538,73
07-02-2021,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,35,2800,80
06-04-2021,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,40,3100,78
05-09-2021,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,55,4400,80
07-10-2021,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,60,4650,78
05-05-2021,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,60,4800,80
06-08-2021,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,60,5550,93
07-06-2021,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,70,6475,93
05-07-2021,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,70,6825,98
06-11-2021,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,75,6188,83
05-09-2021,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,52,121,23
05-05-2021,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,59,118,20
06-08-2021,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,58,161,28
05-03-2021,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,32,60,19
06-04-2021,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,39,82,21
06-11-2021,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,74,152,21
07-06-2021,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,65,163,25
07-02-2021,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,34,73,22
07-10-2021,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,56,126,23
05-07-2021,Women's Apparel,Southeast,Foot Locker,Online,South Carolina,66,161,24
21-08-2020,Women's Athletic Footwear,Southeast,Foot Locker,Online,Florida,36,63,18
20-09-2020,Women's Athletic Footwear,Southeast,Foot Locker,Online,Florida,44,103,23
20-10-2020,Women's Athletic Footwear,Southeast,Foot Locker,Online,Florida,29,8,3
09-01-2021,Women's Athletic Footwear,Southeast,Foot Locker,Online,Georgia,35,2363,68
09-01-2021,Women's Athletic Footwear,Southeast,Foot Locker,Online,Georgia,34,69,20
20-01-2021,Women's Athletic Footwear,Southeast,Foot Locker,Online,Kentucky,25,938,38
21-12-2021,Women's Athletic Footwear,Southeast,Foot Locker,Online,Kentucky,50,1125,23
22-11-2021,Women's Athletic Footwear,Southeast,Foot Locker,Online,Kentucky,55,1100,20
22-11-2021,Women's Athletic Footwear,Southeast,Foot Locker,Online,Kentucky,52,27,5
20-01-2021,Women's Athletic Footwear,Southeast,Foot Locker,Online,Kentucky,23,23,10
